loan_id, customer_id, disbursed_date, purpose         , amount_pkr, term_months, interest_rate_pct, inflow_to_loan_ratio, defaulted
L506530, C108059    , 2025-05-25    , merchant_advance, 60237.0   ,           1, 19.7             ,                 1.93, False
L506531, C103178    , 2025-01-11    , device_finance  , 78593.0   ,          12, 34.4%            ,                 4.57, False
L506532, C109426    , 2025-04-12    , nano_loan       , 20518.0   ,           3, 27.2%            ,                 1.52, False
L506533, C105490    , 2025-02-02    , nano_loan       , 24010.0   ,           1, 19.0             ,                 0.32, False
L506534, C109614    , 04/12/2024    , merchant_advance, 125237.0  ,           6, 23.0             ,                 1.97, False
L506535, C105981    , 2024-09-10    , merchant_advance, 85111.0   ,          12, 27.2%            ,                 3.49, True
L506536, C112087    , 2025-01-13    , nano_loan       , 16660.0   ,           3, 32.0             ,                 0.53, False
L506537, C100625    , 2024-09-10    , merchant_advance, 185962.0  ,           1, 19.8             ,                 8.65, True
L506538, C101777    , 2024-10-19    , nano_loan       , 23707.0   ,           1, 25.6             ,                 0.79, False
L506539, C113134    , 2024-10-30    , nano_loan       , 11615.0   ,           6, 34.1%            ,                 0.3 , False
L506540, C112874    , 2024-08-14    , device_finance  , 102896.0  ,           1, 22.6             ,                 1.3 , False
L506541, C104375    , 2025-04-05    , nano_loan       , 22492.0   ,           3, 28.6             ,                 0.77, False
L506542, C107965    , 2024-07-16    , emergency       , 14852.0   ,           1, 34.3             ,                 0.16, False
L506543, C100672    , 2024-08-17    , merchant_advance, 207532.0  ,           1, 34.8             ,                 3.48, True
L506544, C102432    , 14/10/2024    , device_finance  , 105288.0  ,           6, 24.6             ,                 5.04, True
L506545, C105487    , 16/08/2024    , nano_loan       , 17014.0   ,           1, 33.2             ,                 1.06, False
L506546, C101152    , 2024-07-09    , nano_loan       , 21030.0   ,           1, 35.5             ,                 0.71, False
L506547, C110639    , 2025-03-21    , merchant_advance, 290541.0  ,          12, 24.5%            ,                13.21, False
L506548, C108095    , 2024-12-07    , nano_loan       , 4017.0    ,           3, 22.3%            ,                 0.2 , False
L506549, C112904    , 2025-04-23    , nano_loan       , 6399.0    ,           1, 32.8             ,                 0.24, False
L506550, C101470    , 2025-04-27    , emergency       , 40649.0   ,           1, 30.9             ,                 1.3 , False
L506551, C105228    , 31/07/2024    , nano_loan       , 23127.0   ,           1, 22.6%            ,                 0.36, False
L506552, C113769    , 2025-02-03    , emergency       , 14825.0   ,           1, 30.4             ,                 0.47, False
L506553, C108498    , 2024-09-10    , device_finance  , 65593.0   ,           6, 31.4             ,                 1.05, False
L506554, C111198    , 29/04/2025    , merchant_advance, 39644.0   ,           1, 27.8%            ,                 0.72, False
L506555, C109173    , 2024-12-01    , merchant_advance, 305532.0  ,           1, 25.5             ,                 8.88, True
L506556, C105788    , 2025-02-26    , device_finance  , 40948.0   ,           3, 19.9             ,                 0.68, False
L506557, C109322    , 2025-01-29    , nano_loan       , 9370.0    ,           3, 27.2             ,                 0.21, False
L506558, C113306    , 2025-03-29    , emergency       , 26151.0   ,           6, 34.3             ,                 0.87, False
L506559, C112685    , 29/10/2024    , nano_loan       , 15366.0   ,           6, 28.6%            ,                 0.6 , False
L506560, C101158    , 2025-02-20    , merchant_advance, 97395.0   ,           3, 35.8             ,                 2.22, False
L506561, C102531    , 2024-10-11    , device_finance  , 113691.0  ,           1, 35.1             ,                 2.36, False
L506562, C108365    , 2025-04-04    , nano_loan       , 13473.0   ,           3, 18.2             ,                 0.64, False
L506563, C107990    , 2024-09-18    , device_finance  , 100457.0  ,          12, 26.4             ,                 4.46, True
L506564, C104456    , 2025-03-19    , emergency       , 18212.0   ,           6, 34.6             ,                 0.49, False
L506565, C100415    , 2024-12-13    , nano_loan       , 21797.0   ,          12, 24.1             ,                 0.36, False
L506566, C112427    , 2025-05-05    , nano_loan       , 23208.0   ,           1, 31.3%            ,                 0.89, False
L506567, C108294    , 2024-12-30    , merchant_advance, 59300.0   ,           1, 20.1             ,                 0.84, False
L506568, C114132    , 2025-04-30    , nano_loan       , 13789.0   ,           1, 35.2             ,                 0.42, False
L506569, C113046    , 2025-04-29    , device_finance  , 112615.0  ,           6, 32.9             ,                 5.47, True
L506570, C113081    , 10/11/2024    , emergency       , 43451.0   ,           6, 25.0             ,                 2.19, False
L506571, C109092    , 04/02/2025    , emergency       , 47603.0   ,           6, 35.5%            ,                 0.59, False
L506572, C111049    , 2025-04-26    , merchant_advance, 181917.0  ,           1, 21.3%            ,                11.37, False
L506573, C113865    , 2025-05-01    , nano_loan       , 3199.0    ,           1, 29.1%            ,                 0.02, False
L506574, C107937    , 2024-12-05    , merchant_advance, 293185.0  ,           6, 24.1             ,                13.64, True
L506575, C112064    , 2024-10-08    , nano_loan       , 24145.0   ,           6, 20.2             ,                 1.05, False
L506576, C112246    , 05/01/2025    , nano_loan       , 6375.0    ,           3, 32.7             ,                 0.18, False
L506577, C108404    , 2024-08-16    , merchant_advance, 98275.0   ,           6, 19.3             ,                 7.68, True
L506578, C106538    , 2024-10-25    , emergency       , 6765.0    ,           1, 32.9             ,                 0.1 , False
L506579, C103267    , 2025-01-03    , merchant_advance, 50126.0   ,           1, 26.1             ,                 1.67, False
L506580, C112841    , 2025-01-05    , emergency       , 36538.0   ,           1, 25.6             ,                 4.57, True
L506581, C103961    , 2024-12-15    , device_finance  , 117394.0  ,           3, 21.5             ,                 3.33, False
L506582, C108971    , 2024-07-04    , merchant_advance, 89438.0   ,           3, 34.3             ,                 1.98, True
L506583, C108782    , 2024-08-25    , emergency       , 30146.0   ,           1, 31.4             ,                 1.34, False
L506584, C102460    , 2025-04-03    , merchant_advance, 194993.0  ,           1, 26.1             ,                 5.09, False
L506585, C110394    , 2025-01-27    , emergency       , 46172.0   ,           3, 32.0             ,                 0.91, False
L506586, C111389    , 2025-02-24    , nano_loan       , 12245.0   ,           1, 30.8             ,                 0.28, False
L506587, C111197    , 2024-11-26    , nano_loan       , 12481.0   ,           1, 26.5%            ,                 0.81, False
L506588, C114691    , 19/05/2025    , nano_loan       , 5329.0    ,           3, 23.3             ,                 0.62, False
L506589, C106622    , 02/10/2024    , emergency       , 36771.0   ,           1, 22.4             ,                 4.43, True
L506590, C106211    , 19/08/2024    , merchant_advance, 93881.0   ,           3, 30.1%            ,                 4.86, True
L506591, C110680    , 2025-02-27    , device_finance  , 68974.0   ,           1, 31.5             ,                 4.18, True
L506592, C103242    , 2024-10-05    , merchant_advance, 308559.0  ,          12, 18.3%            ,                38.57, False
L506593, C111607    , 2024-10-07    , emergency       , 30806.0   ,           1, 30.4             ,                 1.09, False
L506594, C106656    , 2024-09-26    , emergency       , 38461.0   ,           1, 28.1%            ,                 0.78, False
L506595, C106582    , 2024-12-25    , nano_loan       , 6364.0    ,           3, 19.6             ,                 0.23, False
L506596, C105422    , 28/07/2024    , emergency       , 15836.0   ,           3, 34.1%            ,                 0.32, False
L506597, C111461    , 2024-09-16    , merchant_advance, 341644.0  ,          12, 25.5             ,                12.84, False
L506598, C108663    , 20/08/2024    , device_finance  , 117246.0  ,           1, 27.7%            ,                 7.92, False
L506599, C107257    , 2025-04-24    , merchant_advance, 191816.0  ,           1, 20.5%            ,                23.98, False
L506600, C109403    , 2025-01-13    , device_finance  , 73422.0   ,           1, 27.2             ,                 2.1 , False
L506601, C111530    , 2024-12-20    , nano_loan       , 8364.0    ,           3, 35.3%            ,                 0.75, False
L506602, C110951    , 2024-09-29    , device_finance  , 76302.0   ,           1, 32.1%            ,                 0.68, False
L506603, C112428    , 2025-03-15    , emergency       , 31104.0   ,           3, 20.8             ,                 1.2 , False
L506604, C113963    , 2024-12-22    , nano_loan       , 3199.0    ,           6, 30.3             ,                 0.15, False
L506605, C108091    , 2024-09-01    , emergency       , 40630.0   ,           3, 20.8             ,                 1.63, False
L506606, C103678    , 2025-03-10    , nano_loan       , 20336.0   ,           6, 21.4             ,                 0.36, False
L506607, C104728    , 2024-07-24    , merchant_advance, 364904.0  ,           1, 23.6             ,                 6.56, True
L506608, C110399    , 2025-05-23    , nano_loan       , 14417.0   ,           3, 27.8             ,                 0.22, False
L506609, C114134    , 2025-05-13    , device_finance  , 97697.0   ,           3, 27.8             ,                 4.81, True
L506610, C108254    , 2024-07-16    , emergency       , 31420.0   ,           6, 27.4             ,                 0.76, False
L506611, C108875    , 2024-11-15    , nano_loan       , 12052.0   ,           6, 19.8             ,                 0.32, False
L506612, C109283    , 18/10/2024    , nano_loan       , 2214.0    ,           3, 22.2             ,                 0.06, False
L506613, C105357    , 03/07/2024    , merchant_advance, 336878.0  ,           3, 33.9             ,                 7.02, False
L506614, C104448    , 28/12/2024    , merchant_advance, 383854.0  ,           1, 28.1%            ,                14.71, True
L506615, C110462    , 2024-09-13    , nano_loan       , 19424.0   ,          12, 32.9             ,                 0.43, False
L506616, C111904    , 2024-09-18    , emergency       , 40720.0   ,           3, 25.7             ,                 1.95, False
L506617, C107649    , 2025-01-15    , emergency       , 21671.0   ,           6, 31.6             ,                 0.57, False
L506618, C101193    , 2024-07-24    , nano_loan       , 12609.0   ,          12, 29.9             ,                 0.31, False
L506619, C113215    , 2024-09-25    , merchant_advance, 285408.0  ,           3, 33.4             ,                 3.73, False
L506620, C103776    , 2024-08-18    , emergency       , 31348.0   ,           3, 28.2             ,                 1.17, False
L506621, C114726    , 2024-07-04    , merchant_advance, 177484.0  ,           6, 20.3             ,                 1.34, False
L506622, C110824    , 2024-07-16    , nano_loan       , 2477.0    ,           6, 32.2%            ,                 0.15, False
L506623, C112880    , 27/04/2025    , nano_loan       , 12728.0   ,           3, 22.6             ,                 0.39, False
L506624, C112109    , 2025-01-24    , nano_loan       , 6217.0    ,           6, 34.8             ,                 0.22, False
L506625, C101134    , 2025-03-08    , device_finance  , 33796.0   ,           6, 22.4%            ,                 1.73, False
L506626, C106694    , 2025-01-27    , emergency       , 22185.0   ,           3, 30.8             ,                 0.24, False
L506627, C108707    , 2025-05-16    , nano_loan       , 5522.0    ,           1, 21.7%            ,                 0.09, False
L506628, C108130    , 2025-03-14    , device_finance  , 78263.0   ,           6, 35.4%            ,                 2.48, False
L506629, C100245    , 2024-11-28    , nano_loan       , 21295.0   ,           6, 28.5             ,                 0.37, False
L506630, C113938    , 2025-01-18    , merchant_advance, 102718.0  ,           6, 32.5             ,                 3.3 , False
L506631, C111704    , 2025-05-24    , device_finance  , 118292.0  ,           6, 19.5             ,                 1.53, False
L506632, C110288    , 05/09/2024    , merchant_advance, 98922.0   ,           3, 35.4             ,                 0.96, False
L506633, C114402    , 2025-02-27    , nano_loan       , 13905.0   ,           1, 25.7             ,                 1.16, False
L506634, C113245    , 2025-05-24    , nano_loan       , 3593.0    ,           1, 35.1             ,                 0.09, False
L506635, C103738    , 24/01/2025    , nano_loan       , 18465.0   ,           6, 21.8             ,                 0.32, False
L506636, C111018    , 30/07/2024    , emergency       , 19509.0   ,           6, 18.3%            ,                 0.62, False
L506637, C113842    , 2025-03-10    , emergency       , 19840.0   ,          12, 22.6             ,                 0.16, False
L506638, C108246    , 2024-08-10    , emergency       , 14264.0   ,           3, 34.1%            ,                 0.54, False
L506639, C109913    , 2024-12-02    , emergency       , 12679.0   ,           6, 27.0             ,                 0.51, False
L506640, C107249    , 2025-01-08    , nano_loan       , 17001.0   ,          12, 23.6             ,                 0.32, False
L506641, C110340    , 2025-04-16    , nano_loan       , 22124.0   ,           1, 24.2             ,                 0.61, False
L506642, C102905    , 2025-04-08    , nano_loan       , 23604.0   ,           3, 35.0             ,                 0.51, False
L506643, C103364    , 27/07/2024    , nano_loan       , 9685.0    ,          12, 33.9             ,                 0.2 , False
L506644, C105959    , 2025-03-23    , nano_loan       , 15377.0   ,           1, 20.8             ,                 0.84, False
L506645, C102226    , 2024-09-13    , device_finance  , 45954.0   ,           1, 32.5%            ,                 1.28, False
L506646, C107469    , 2025-05-02    , emergency       , 34878.0   ,           1, 25.6             ,                 0.52, False
L506647, C110489    , 06/11/2024    , nano_loan       , 17699.0   ,          12, 21.6             ,                 0.18, False
L506648, C104699    , 2024-08-20    , merchant_advance, 338737.0  ,           3, 18.7             ,                 3.25, False
L506649, C104773    , 2024-10-19    , merchant_advance, 395662.0  ,           3, 28.2             ,                13.98, True
L506650, C100718    , 2024-11-10    , nano_loan       , 11197.0   ,           3, 23.9             ,                 0.27, False
L506651, C100026    , 2025-04-22    , device_finance  , 112261.0  ,           1, 19.3%            ,                 1.51, False
L506652, C102405    , 2024-07-04    , merchant_advance, 372077.0  ,           3, 34.8%            ,                 4.83, False
L506653, C113444    , 2025-04-26    , device_finance  , 55368.0   ,           3, 24.9             ,                 0.86, False
L506654, C112823    , 2024-12-25    , nano_loan       , 9434.0    ,           6, 35.6             ,                 0.24, False
L506655, C106727    , 28/04/2025    , device_finance  , 29017.0   ,           3, 29.6             ,                 0.78, False
L506656, C109959    , 2024-11-27    , emergency       , 7175.0    ,           1, 34.5             ,                 0.17, False
L506657, C105363    , 2025-05-17    , nano_loan       , 15651.0   ,           3, 34.5             ,                 0.25, False
L506658, C100046    , 2025-01-23    , nano_loan       , 6383.0    ,           6, 30.5             ,                 0.29, False
L506659, C106332    , 2024-10-17    , nano_loan       , 21755.0   ,           6, 25.0             ,                 0.34, False
L506660, C103453    , 2025-05-26    , device_finance  , 21618.0   ,           6, 32.4             ,                 0.24, False
L506661, C107340    , 2024-08-26    , emergency       , 27743.0   ,           3, 27.7%            ,                 0.32, False
L506662, C109293    , 2024-09-01    , nano_loan       , 13764.0   ,           1, 32.4%            ,                 0.91, False
L506663, C111014    , 2025-02-07    , device_finance  , 77886.0   ,           6, 19.5             ,                 2.7 , False
L506664, C109966    , 2024-11-30    , merchant_advance, 154993.0  ,           3, 24.0             ,                15.66, True
L506665, C110186    , 2024-11-13    , merchant_advance, 238562.0  ,          12, 23.5             ,                 7.87, True
L506666, C106131    , 2025-05-02    , nano_loan       , 8872.0    ,           3, 28.8             ,                 0.15, False
L506667, C113192    , 2024-12-02    , nano_loan       , 6439.0    ,           1, 28.5             ,                 0.15, False
L506668, C102499    , 2024-07-04    , merchant_advance, 281604.0  ,           6, 18.1             ,                25.14, True
L506669, C100520    , 27/09/2024    , device_finance  , 85745.0   ,           1, 22.2%            ,                 1.18, False
L506670, C109702    , 2024-11-19    , nano_loan       , 13083.0   ,           1, 23.3             ,                 0.34, True
L506671, C114237    , 2024-10-07    , merchant_advance, 317904.0  ,           6, 21.3%            ,                14.72, False
L506672, C101719    , 2024-07-25    , device_finance  , 68032.0   ,          12, 19.8             ,                 1.79, False
L506673, C112529    , 29/11/2024    , merchant_advance, 114928.0  ,           1, 20.0             ,                 5.92, True
L506674, C100756    , 2025-05-26    , emergency       , 12197.0   ,           3, 22.7             ,                 0.86, False
L506675, C105291    , 2024-10-30    , emergency       , 38027.0   ,           1, 31.6%            ,                 2.16, False
L506676, C111920    , 2025-01-24    , device_finance  , 76592.0   ,           6, 26.8             ,                 4.14, True
L506677, C112365    , 2024-09-01    , nano_loan       , 22335.0   ,           3, 24.2             ,                 1.31, False
L506678, C109356    , 2025-01-09    , merchant_advance, 231978.0  ,           1, 21.5             ,                 8.5 , True
L506679, C104387    , 07/02/2025    , emergency       , 47794.0   ,           1, 21.1%            ,                 1.1 , False
L506680, C112899    , 2025-02-22    , nano_loan       , 4935.0    ,           1, 24.0             ,                 0.12, False
L506681, C114111    , 2024-07-26    , nano_loan       , 6368.0    ,          12, 23.7             ,                 0.21, False
L506682, C103315    , 2024-11-25    , nano_loan       , 23544.0   ,           3, 35.8             ,                 1.35, False
L506683, C107918    , 2025-04-28    , nano_loan       , 6725.0    ,           1, 29.1             ,                 0.21, False
L506684, C102538    , 2025-05-05    , nano_loan       , 16525.0   ,           6, 35.5             ,                 0.33, False
L506685, C110407    , 17/02/2025    , nano_loan       , 6765.0    ,           6, 25.2             ,                 0.22, False
L506686, C101888    , 2024-09-08    , nano_loan       , 5426.0    ,           1, 29.8             ,                 0.26, False
L506687, C110706    , 21/03/2025    , nano_loan       , 10927.0   ,           1, 19.7             ,                 0.32, False
L506688, C107160    , 2024-09-28    , nano_loan       , 23417.0   ,           1, 28.0             ,                 1.08, False
L506689, C104033    , 2024-12-21    , nano_loan       , 24312.0   ,           1, 20.3             ,                 0.33, False
L506690, C101081    , 2024-10-16    , nano_loan       , 18009.0   ,           6, 34.6             ,                 0.15, False
L506691, C108262    , 22/04/2025    , merchant_advance, 110833.0  ,           1, 28.4             ,                 5.99, True
L506692, C107909    , 2024-07-20    , device_finance  , 84620.0   ,           3, 18.5             ,                 1.8 , False
L506693, C105628    , 2025-02-08    , device_finance  , 50141.0   ,           3, 18.7             ,                 1.87, False
L506694, C103593    , 2025-03-29    , emergency       , 15100.0   ,           1, 27.5             ,                 0.3 , False
L506695, C107581    , 25/09/2024    , merchant_advance, 244518.0  ,           1, 20.0             ,                16.09, True
L506696, C100649    , 12/12/2024    , nano_loan       , 24564.0   ,           1, 26.4%            ,                 2.46, False
L506697, C107110    , 2024-10-23    , nano_loan       , 5684.0    ,           3, 29.0             ,                 0.16, False
L506698, C105405    , 22/09/2024    , nano_loan       , 20160.0   ,           1, 18.6             ,                 0.99, False
L506699, C109125    , 2025-03-12    , merchant_advance, 168893.0  ,           6, 31.7             ,                 7.54, True
L506700, C102379    , 31/07/2024    , nano_loan       , 3588.0    ,           1, 25.6             ,                 0.1 , False
L506701, C103811    , 2024-12-07    , nano_loan       , 8175.0    ,           3, 20.4             ,                 0.08, False
L506702, C112678    , 2025-03-21    , device_finance  , 43982.0   ,           6, 32.3%            ,                 1.98, False
L506703, C112640    , 2024-10-31    , merchant_advance, 124521.0  ,           3, 24.7             ,                 4.22, True
L506704, C112495    , 2025-04-22    , nano_loan       , 23452.0   ,           1, 34.8             ,                 0.59, False
L506705, C102290    , 2025-03-18    , device_finance  , 96039.0   ,           6, 26.7             ,                 1.59, False
L506706, C113818    , 2024-07-23    , nano_loan       , 12830.0   ,           6, 30.2%            ,                 0.46, False
L506707, C100100    , 2025-04-12    , emergency       , 49923.0   ,           6, 19.5%            ,                 1.51, False
L506708, C112251    , 2025-03-08    , nano_loan       , 2700.0    ,           6, 31.4%            ,                 0.11, False
L506709, C110536    , 2025-01-01    , nano_loan       , 11968.0   ,           1, 25.1             ,                 0.13, False
L506710, C104940    , 2024-10-19    , device_finance  , 119856.0  ,           1, 33.4%            ,                 3.87, False
L506711, C100758    , 22/04/2025    , emergency       , 35929.0   ,           3, 28.4%            ,                 1.04, False
L506712, C113433    , 2024-11-21    , nano_loan       , 21374.0   ,           1, 35.3             ,                 2.67, False
L506713, C111146    , 2024-11-02    , nano_loan       , 10847.0   ,           6, 33.9             ,                 0.14, False
L506714, C107684    , 2025-03-16    , nano_loan       , 21354.0   ,           6, 22.1%            ,                 0.49, False
L506715, C104747    , 06/08/2024    , nano_loan       , 7423.0    ,           6, 19.8%            ,                 0.19, False
L506716, C114292    , 2024-07-27    , nano_loan       , 23045.0   ,           1, 30.9%            ,                 0.21, False
L506717, C101283    , 14/03/2025    , emergency       , 16619.0   ,           1, 22.5             ,                 1.1 , False
L506718, C108277    , 2025-05-19    , merchant_advance, 107122.0  ,           3, 27.3%            ,                 3.95, False
L506719, C104897    , 2025-03-20    , nano_loan       , 19473.0   ,           1, 34.5             ,                 0.53, False
L506720, C105467    , 2024-12-23    , nano_loan       , 21688.0   ,           1, 33.0             ,                 0.74, False
L506721, C111974    , 2025-02-10    , nano_loan       , 20822.0   ,           3, 20.9             ,                 0.58, False
L506722, C109159    , 2024-11-26    , device_finance  , 60139.0   ,           3, 19.8%            ,                 0.39, False
L506723, C108959    , 2025-02-12    , merchant_advance, 285905.0  ,           6, 19.2%            ,                11.44, False
L506724, C100727    , 2025-04-12    , nano_loan       , 23118.0   ,           6, 31.8             ,                 0.23, False
L506725, C103113    , 2024-08-21    , nano_loan       , 19978.0   ,           1, 25.0             ,                 0.19, False
L506726, C104265    , 24/03/2025    , emergency       , 16874.0   ,           3, 34.9             ,                 0.43, False
L506727, C101784    , 2025-02-04    , nano_loan       , 17754.0   ,           1, 26.6             ,                 0.29, False
L506728, C102887    , 12/09/2024    , emergency       , 8333.0    ,           6, 32.8             ,                 0.52, False
L506729, C109354    , 2025-04-10    , merchant_advance, 342890.0  ,           3, 34.0%            ,                 9.0 , False
L506730, C114562    , 2025-03-08    , merchant_advance, 225927.0  ,           1, 24.8             ,                 3.73, True
L506731, C101268    , 2025-03-27    , nano_loan       , 14604.0   ,          12, 35.5%            ,                 0.27, False
L506732, C110811    , 21/12/2024    , merchant_advance, 386209.0  ,           1, 24.7%            ,                10.58, False
L506733, C111549    , 2025-03-27    , device_finance  , 73454.0   ,           1, 19.8             ,                 1.3 , False
L506734, C103013    , 02/05/2025    , nano_loan       , 22251.0   ,           1, 20.0             ,                 0.83, False
L506735, C100976    , 2025-03-14    , merchant_advance, 32183.0   ,          12, 30.2             ,                 0.68, False
L506736, C101151    , 2024-11-26    , nano_loan       , 7668.0    ,           6, 34.1%            ,                 0.2 , False
L506737, C112160    , 2024-10-10    , nano_loan       , 12743.0   ,           3, 18.6             ,                 0.38, False
L506738, C107523    , 2024-11-24    , device_finance  , 115340.0  ,           6, 21.9             ,                 3.6 , True
L506739, C100146    , 2025-03-24    , nano_loan       , 3678.0    ,           3, 33.9%            ,                 0.02, False
L506740, C100371    , 2025-01-28    , nano_loan       , 13162.0   ,           3, 34.7             ,                 0.53, False
L506741, C111492    , 2024-11-04    , nano_loan       , 23192.0   ,           1, 22.5             ,                 0.48, False
L506742, C106695    , 2025-01-13    , emergency       , 13847.0   ,           3, 35.3             ,                 0.09, False
L506743, C114276    , 2024-11-29    , nano_loan       , 7115.0    ,           1, 19.4             ,                 0.29, False
L506744, C106509    , 01/01/2025    , device_finance  , 15181.0   ,          12, 23.7             ,                 0.29, False
L506745, C102148    , 2025-04-29    , merchant_advance, 66846.0   ,           6, 30.5             ,                 2.65, False
L506746, C108354    , 2024-10-08    , nano_loan       , 24895.0   ,           1, 18.2             ,                 1.94, False
L506747, C105838    , 29/10/2024    , nano_loan       , 7974.0    ,           1, 32.4%            ,                 0.24, False
L506748, C107203    , 2024-09-15    , nano_loan       , 18780.0   ,           3, 20.6             ,                 0.7 , False
L506749, C112857    , 2025-02-05    , emergency       , 40029.0   ,           1, 23.0%            ,                 0.82, True
L506750, C111259    , 2025-01-01    , merchant_advance, 139567.0  ,           3, 26.4             ,                 2.94, False
L506751, C100626    , 2025-01-03    , merchant_advance, 100424.0  ,          12, 21.2             ,                 0.73, False
L506752, C100854    , 2024-10-07    , emergency       , 20815.0   ,           1, 27.0             ,                 0.59, True
L506753, C114936    , 2024-12-01    , device_finance  , 84146.0   ,           6, 31.9             ,                 5.93, False
L506754, C113716    , 2025-05-19    , device_finance  , 35971.0   ,           3, 32.6             ,                 1.83, False
L506755, C104889    , 2024-12-07    , device_finance  , 24078.0   ,           6, 19.2             ,                 1.08, False
L506756, C114992    , 2024-07-31    , emergency       , 8550.0    ,           6, 30.2             ,                 0.82, False
L506757, C111976    , 2025-02-10    , nano_loan       , 5520.0    ,           3, 22.3             ,                 0.07, False
L506758, C112020    , 2024-12-18    , nano_loan       , 3021.0    ,           3, 31.4             ,                 0.07, False
L506759, C102212    , 2025-03-07    , nano_loan       , 23626.0   ,          12, 29.3             ,                 1.39, False
L506760, C113987    , 2025-04-24    , device_finance  , 79608.0   ,           6, 29.6%            ,                 1.97, False
L506761, C104203    , 2024-08-16    , nano_loan       , 5816.0    ,           1, 23.7%            ,                 0.19, False
L506762, C103460    , 2024-07-23    , nano_loan       , 8907.0    ,           1, 21.9%            ,                 0.21, False
L506763, C109616    , 2024-10-13    , device_finance  , 96444.0   ,           3, 20.5             ,                 5.3 , True
L506764, C102314    , 2025-01-07    , nano_loan       , 22987.0   ,           3, 30.0             ,                 1.57, False
L506765, C105960    , 2024-10-29    , nano_loan       , 8854.0    ,           1, 31.7             ,                 0.13, False
L506766, C111605    , 2025-03-15    , nano_loan       , 8786.0    ,           1, 22.2             ,                 0.43, False
L506767, C107371    , 2024-08-30    , merchant_advance, 98039.0   ,           1, 29.2             ,                 5.77, True
L506768, C110936    , 2025-01-30    , merchant_advance, 394336.0  ,           3, 20.0%            ,                11.95, True
L506769, C106480    , 2024-11-08    , merchant_advance, 175730.0  ,           1, 25.2             ,                 3.49, False
L506770, C114098    , 26/10/2024    , nano_loan       , 8048.0    ,           1, 22.0             ,                 0.15, False
L506771, C100374    , 2025-03-08    , device_finance  , 104238.0  ,           6, 26.7             ,                 2.46, False
L506772, C111436    , 2025-02-22    , nano_loan       , 22647.0   ,           3, 25.1             ,                 0.73, False
L506773, C102396    , 2025-03-15    , emergency       , 42116.0   ,           1, 19.4             ,                 0.46, False
L506774, C100906    , 18/07/2024    , emergency       , 10332.0   ,           3, 25.7             ,                 0.23, False
L506775, C100036    , 2025-04-17    , nano_loan       , 10227.0   ,           1, 33.3             ,                 0.19, False
L506776, C108867    , 2024-12-12    , merchant_advance, 159895.0  ,          12, 35.8             ,                11.67, True
L506777, C112548    , 16/07/2024    , emergency       , 35110.0   ,           6, 28.3%            ,                 1.45, True
L506778, C109638    , 2025-02-04    , merchant_advance, 249795.0  ,           3, 30.1             ,                25.49, True
L506779, C100206    , 2024-09-11    , nano_loan       , 16412.0   ,           1, 28.2%            ,                 0.63, False
L506780, C103100    , 01/02/2025    , nano_loan       , 5799.0    ,           3, 29.1             ,                 0.1 , False
L506781, C103338    , 2024-07-14    , nano_loan       , 9791.0    ,          12, 29.1             ,                 0.15, False
L506782, C103002    , 24/11/2024    , nano_loan       , 14956.0   ,          12, 30.8             ,                 0.43, False
L506783, C104361    , 2025-03-29    , merchant_advance, 294940.0  ,           1, 28.4             ,                 4.03, False
L506784, C108105    , 2024-11-18    , merchant_advance, 266267.0  ,           3, 21.9%            ,                14.24, True
L506785, C114391    , 2025-05-17    , emergency       , 6780.0    ,           1, 26.2             ,                 0.15, False
L506786, C103259    , 2024-12-16    , merchant_advance, 133252.0  ,           1, 30.3%            ,                 2.06, False
L506787, C112776    , 2025-05-04    , nano_loan       , 23448.0   ,           6, 31.8             ,                 0.97, False
L506788, C110628    , 2024-08-14    , device_finance  , 40580.0   ,          12, 31.7             ,                 0.99, True
L506789, C110611    , 2024-10-28    , emergency       , 7216.0    ,           3, 34.4             ,                 0.09, False
L506790, C106404    , 31/12/2024    , nano_loan       , 13919.0   ,           1, 26.6             ,                 0.54, False
L506791, C103201    , 2024-11-22    , merchant_advance, 195124.0  ,           1, 24.4             ,                 5.35, True
L506792, C107292    , 2024-12-20    , merchant_advance, 97551.0   ,          12, 22.6             ,                 7.87, False
L506793, C112422    , 2024-11-17    , emergency       , 16144.0   ,           3, 34.1             ,                 0.52, False
L506794, C104921    , 2025-03-14    , merchant_advance, 65866.0   ,           3, 20.4             ,                 1.43, False
L506795, C114805    , 2024-12-24    , emergency       , 8247.0    ,           3, 30.2             ,                 0.31, False
L506796, C112532    , 2025-04-14    , nano_loan       , 12233.0   ,           1, 29.6             ,                 0.38, False
L506797, C112303    , 2024-12-10    , nano_loan       , 3617.0    ,           1, 25.5             ,                 0.3 , False
L506798, C113595    , 2025-02-23    , device_finance  , 41641.0   ,           1, 18.4             ,                 0.23, False
L506799, C102777    , 2025-03-26    , emergency       , 24485.0   ,           1, 21.4             ,                 1.85, False
L506800, C104008    , 29/03/2025    , device_finance  , 78769.0   ,           3, 18.8             ,                 3.55, False
L506801, C114257    , 2025-03-22    , device_finance  , 68827.0   ,           1, 27.9             ,                 2.34, False
L506802, C103977    , 2024-08-24    , merchant_advance, 73510.0   ,           1, 34.1             ,                 2.21, False
L506803, C104866    , 30/10/2024    , merchant_advance, 248692.0  ,           3, 26.8             ,                 8.1 , False
