customer_id, age , region     , city        , segment_true, onboarding_date, wallet_tenure_months, declared_income_band, avg_monthly_inflow_pkr, dependents, smartphone_user, avg_monthly_txns, complaints_12m, failed_txns_12m, has_savings, savings_balance_pkr, has_insurance, credit_score, churned_12m
C113209    , 24  , Punjab     , Sargodha    , merchant    , 2020-12-20     ,                 55.0, 25-50k              ,                45500.0,          2, True           ,             37.9,              0,               1, False      ,                 0.0, N            ,          584, N
C113210    , 37  , PUNJAB     , Rawalpindi  , merchant    , 2022-09-25     ,                 33.0, 25-50k              ,                47000.0,          3, Yes            ,             59.5,              0,               1, False      ,                 0.0, False        ,          467, N
C113211    , 33  , PUNJAB     , Lahore      , merchant    , 2024-05-23     ,                 13.0, 50-100k             ,                82700.0,          0, 1              ,             76.9,              0,               5, False      ,                 0.0, Yes          ,          389, 
C113212    , 35  , KP         , Peshawar    , borrower    , 2022-12-01     ,                 30.0, 25-50k              ,                26800.0,          3, True           ,             23.4,              1,               1, N          ,                 0.0, False        ,          469, N
C113213    , 29  , Punjab     , Sargodha    , merchant    , 2020-09-28     ,                 58.0,                     ,                42100.0,          1, 1              ,             25.2,              0,               2, False      ,                 0.0, N            ,          540, N
C113214    , 29  , Sindh      , Karachi     , saver       , 2024-05-29     ,                 13.0, <25k                ,                28400.0,          2, 1              ,             17.6,              1,               3, True       ,             25800.0, True         ,          443, N
C113215    , 27  , Sindh      , Hyderabad   , payroll     , 2023-05-30     ,                 25.0, 50-100k             ,                76600.0,          2, True           ,             19.3,              1,               0, N          ,                 0.0, False        ,          493, N
C113216    , 21  , Punjab     , Lahore      , merchant    , 2024-01-18     ,                 17.0,                     ,                39500.0,          3, Yes            ,             69.9,              0,               1, Yes        ,              5200.0, False        ,          400, N
C113217    , 27  , islamabad  , Islamabad   , merchant    , 04/12/2020     ,                 55.0, 50-100k             ,                52100.0,          3, True           ,             60.9,              1,               1, True       ,             17800.0, True         ,          525, N
C113218    , 18  , Sindh      , Hyderabad   , payroll     , 2021-10-13     ,                 45.0, 25-50k              ,                31500.0,          0, True           ,             11.8,              0,               2, False      ,                 0.0, False        ,          536, N
C113219    , 39  , Punjab     , Multan      , saver       , 25/03/2023     ,                 27.0, <25k                ,                16700.0,          1, True           ,              7.4,              0,               1, True       ,             11700.0, True         ,          509, N
C113220    , 33  , punjab     , Rawalpindi  , payroll     , 2023-10-11     ,                 20.0, 25-50k              ,                22700.0,          5, False          ,             14.4,              1,               1, Yes        ,             29700.0, False        ,          456, N
C113221    , 39  , Punjab     , Faisalabad  , merchant    , 2021-04-15     ,                 51.0, 100-250k            ,               143400.0,          1, Yes            ,             27.6,              1,               0, N          ,                 0.0, N            ,          577, N
C113222    , 32  , Punjab     , Rawalpindi  , payroll     , 2024-04-03     ,                 15.0, 50-100k             ,                46600.0,          1, 1              ,             14.0,              0,               1, N          ,                 0.0, False        ,          430, N
C113223    , 18  , kp         , Abbottabad  , merchant    , 2024-01-13     ,                     , 50-100k             ,                51400.0,          3, True           ,             26.7,              1,               2, False      ,                 0.0, N            ,          469, N
C113224    , 39  , KP         , Mardan      , saver       , 2022-08-19     ,                 33.0, <25k                ,                15700.0,          1, 1              ,             11.2,              0,               1, True       ,             11800.0, Yes          ,          471, N
C113225    , 43  , sindh      , Sukkur      , borrower    , 2024-01-04     ,                 17.0, 25-50k              ,                44600.0,          2, True           ,             12.7,              1,               2, True       ,              9900.0, False        ,          470, N
C113226    , 22  , kp         , Peshawar    , saver       , 2022-11-20     ,                 31.0, <25k                ,                25700.0,          1, 0              ,             10.7,              0,               2, True       ,              3100.0, False        ,          486, N
C113227    , 20  , KP         , Mardan      , borrower    , 2019-07-04     ,                 73.0, <25k                ,                22400.0,          0, Yes            ,             11.7,              1,               0, 0          ,                 0.0, 1            ,          527, N
C113228    , 45  , Sindh      , Sukkur      , merchant    , 2022-07-28     ,                 35.0, 50-100k             ,                77700.0,          4, True           ,             33.5,              1,               0, 0          ,                 0.0, False        ,          538, N
C113229    , 26  , Punjab     , Lahore      , borrower    , 2024-05-21     ,                 13.0, <25k                ,                20100.0,          1, True           ,              8.7,              0,               2, True       ,              7300.0, False        ,          420, N
C113230    , 32  , Sindh      , Sukkur      , merchant    , 2024-05-14     ,                 13.0, 25-50k              ,                32900.0,          4, True           ,             64.0,              0,               1, 0          ,                 0.0, N            ,          472, N
C113231    , 22  , Punjab     , Lahore      , borrower    , 2021-04-28     ,                 51.0, 25-50k              ,                46500.0,          4, 0              ,             13.8,              0,               0, N          ,                 0.0, True         ,          516, N
C113232    , 35  , Sindh      , Sukkur      , payroll     , 25/11/2023     ,                 19.0, 50-100k             ,                50800.0,          2, True           ,              9.5,              1,               0, 0          ,                 0.0, False        ,          484, N
C113233    , 28  , Punjab     , Sargodha    , saver       , 2021-05-16     ,                 50.0, 25-50k              ,                35400.0,          0, True           ,             23.5,              1,               4, 1          ,              7400.0, Yes          ,          475, N
C113234    , 45  , KP         , Peshawar    , payroll     , 2023-06-13     ,                     , 50-100k             ,                55200.0,          1, 1              ,             18.3,              0,               1, False      ,                 0.0, N            ,          502, N
C113235    , 36  , KP         , Peshawar    , merchant    , 2018-01-07     ,                 91.0, <25k                ,                11200.0,          1, True           ,             98.8,              1,               1, True       ,              2800.0, False        ,          512, N
C113236    , 18  , Punjab     , Multan      , saver       , 2022-07-28     ,                 35.0, 25-50k              ,                36900.0,          2, True           ,              6.9,              0,               1, True       ,             17100.0, True         ,          514, N
C113237    , 21  , Sindh      , Sukkur      , borrower    , 2024-01-23     ,                 16.0, <25k                ,                30100.0,          1, True           ,              9.7,              0,               0, False      ,                 0.0, False        ,          441, N
C113238    , 35  , KP         , Peshawar    , payroll     , 2022-11-06     ,                 31.0, 25-50k              ,                24900.0,          2, True           ,             10.4,              0,               2, N          ,                 0.0, False        ,          464, N
C113239    , 34  , sindh      , Karachi     , payroll     , "May 18, 2023" ,                 25.0, <25k                ,                25600.0,          1, True           ,             14.6,              1,               1, False      ,                 0.0, False        ,          468, N
C113240    , 19  , Punjab     , Multan      , merchant    , "Mar 28, 2024" ,                 15.0, <25k                ,                21600.0,          3, 1              ,             36.2,              0,               2, False      ,                 0.0, False        ,          464, N
C113241    , 32  , Punjab     , Sargodha    , saver       , 2024-01-12     ,                     , 25-50k              ,                25500.0,          0, 1              ,             18.1,              2,               2, True       ,              1400.0, True         ,          406, N
C113242    , 42  , islamabad  , Islamabad   , saver       , "Feb 20, 2023" ,                 27.0, 25-50k              ,                24500.0,          2, True           ,              9.8,              0,               1, Yes        ,              3000.0, False        ,          486, N
C113243    , 37  , PUNJAB     , Lahore      , borrower    , 2022-07-03     ,                 36.0, 50-100k             ,                46800.0,          3, True           ,             12.9,              0,               0, 0          ,                 0.0, False        ,          512, N
C113244    , 22  , PUNJAB     , Rawalpindi  , borrower    , 2023-07-06     ,                 24.0, 50-100k             ,                62000.0,          2, True           ,             17.7,              0,               1, False      ,                 0.0, 0            ,          495, N
C113245    , 37  , KP         , Mardan      , merchant    , 2024-06-01     ,                     , 25-50k              ,                39500.0,          4, True           ,             80.6,              1,               0, False      ,                 0.0, N            ,          446, N
C113246    , 42  , Punjab     , Multan      , borrower    , 2023-02-18     ,                     , <25k                ,                18600.0,          0, 1              ,             16.4,              2,               0, N          ,                 0.0, False        ,          428, N
C113247    , 27  , Punjab     , Rawalpindi  , borrower    , 2024-04-22     ,                 13.0, 25-50k              ,                29300.0,          0, Yes            ,             10.9,              0,               5, N          ,                 0.0, False        ,          481, N
C113248    , 20  , Punjab     , Multan      , merchant    , 10/01/2024     ,                 18.0, 50-100k             ,                55400.0,          2, False          ,             45.0,              0,               2, False      ,                 0.0, N            ,          414, N
C113249    , 43  , Punjab     , Lahore      , merchant    , 2024-04-22     ,                 13.0, <25k                ,                16100.0,          2, True           ,             63.4,              0,               2, Yes        ,              3800.0, False        ,          407, N
C113250    , 40  , Punjab     , Faisalabad  , payroll     , 2023-09-06     ,                 22.0, 25-50k              ,                38700.0,          4, 1              ,             13.9,              0,               0, N          ,                 0.0, True         ,          450, N
C113251    , 30  , KP         , Abbottabad  , borrower    , 2024-05-26     ,                 13.0, <25k                ,                18800.0,          1, True           ,             11.0,              0,               2, False      ,                 0.0, False        ,          447, N
C113252    , 27  , Punjab     , Lahore      , saver       , "Mar 09, 2024" ,                 16.0, 50-100k             ,                64900.0,          4, 1              ,              7.6,              0,               1, 1          ,             13000.0, True         ,          481, N
C113253    , 41  , Islamabad  , Islamabad   , merchant    , 2023-01-15     ,                 30.0, 25-50k              ,                42600.0,          3, False          ,             60.4,              1,               0, N          ,                 0.0, False        ,          461, N
C113254    , 35  , Punjab     , Lahore      , payroll     , 11/11/2023     ,                 19.0, 50-100k             ,                55500.0,          0, 1              ,             18.9,              1,               1, False      ,                 0.0, 0            ,          420, N
C113255    , 41  , Punjab     , Sargodha    , saver       , "May 19, 2024" ,                 12.0,                     ,                19800.0,          3, N              ,             12.2,              2,               1, Yes        ,              8000.0, N            ,          420, N
C113256    , 32  , Sindh      , Sukkur      , payroll     , 2024-05-21     ,                 13.0, <25k                ,                23400.0,          0, 1              ,             23.1,              0,               1, False      ,                 0.0, 1            ,          446, N
C113257    , 23  , Punjab     , Rawalpindi  , borrower    , 2022-01-25     ,                 41.0, 25-50k              ,                50600.0,          4, 0              ,             15.0,              2,               1, 1          ,              1600.0, True         ,          452, N
C113258    , 29  , Sindh      , Hyderabad   , borrower    , 2023-10-01     ,                 21.0, 25-50k              ,                22900.0,          0, True           ,             14.6,              0,               1, 1          ,             22100.0, N            ,          489, N
C113259    , 40  , Sindh      , Hyderabad   , merchant    , 2023-03-02     ,                 28.0, 50-100k             ,                82000.0,          2, True           ,             25.6,              1,               3, False      ,                 0.0, N            ,          460, N
C113260    , 32  , Sindh      , Sukkur      , saver       , "Apr 23, 2022" ,                 52.0, 25-50k              ,                34900.0,          2, True           ,             11.9,              0,               1, True       ,             34100.0, True         ,          498, 
C113261    , 27  , ISLAMABAD  , Islamabad   , payroll     , 2022-09-22     ,                 33.0, <25k                ,                 8000.0,          1, True           ,             13.9,              1,               2, N          ,                 0.0, 0            ,          465, N
C113262    , 28  , Punjab     , Lahore      , borrower    , "Apr 23, 2022" ,                  9.0, <25k                ,                19700.0,          4, True           ,             13.3,              2,               3, False      ,                 0.0, False        ,          412, N
C113263    , 44  , Islamabad  , Islamabad   , saver       , 2018-09-18     ,                 82.0, <25k                ,                16500.0,          2, True           ,             14.3,              1,               1, Yes        ,             11000.0, 1            ,          512, N
C113264    , 39  , Punjab     , Multan      , payroll     , 2023-10-28     ,                 20.0, 25-50k              ,                28700.0,          5, Yes            ,              9.1,              0,               0, False      ,                 0.0, N            ,          479, N
C113265    , 36  , Sindh      , Sukkur      , payroll     , 2022-07-15     ,                 36.0,                     ,                29400.0,          1, Yes            ,             16.6,              0,               0, False      ,                 0.0, N            ,          486, N
C113266    , 28  , Sindh      , Karachi     , saver       , 2020-05-05     ,                 62.0, <25k                ,                20900.0,          0, True           ,              6.8,              2,               1, Yes        ,            151100.0, N            ,          531, N
C113267    , 18  , KP         , Abbottabad  , saver       , 2022-06-08     ,                 37.0, <25k                ,                17900.0,          6, Yes            ,              7.9,              0,               3, Yes        ,             11200.0, 0            ,          541, N
C113268    , 37  , sindh      , Sukkur      , saver       , 2021-10-02     ,                 45.0, <25k                ,                27600.0,          1, False          ,              5.7,              0,               1, True       ,              9000.0, False        ,          530, N
C113269    , 18  , Islamabad  , Islamabad   , saver       , 2020-04-13     ,                 63.0, 50-100k             ,                46800.0,          2, True           ,             10.9,              1,               0, True       ,             20900.0, 0            ,          556, N
C113270    , 43  , PUNJAB     , Rawalpindi  , merchant    , 2023-09-16     ,                     , 50-100k             ,                46900.0,          1, Yes            ,             32.4,              1,               2, N          ,                 0.0, False        ,          462, N
C113271    , 46  , Punjab     , Faisalabad  , borrower    , 2023-12-10     ,                 18.0, 25-50k              ,                29700.0,          0, N              ,             10.2,              1,               0, True       ,              4300.0, N            ,          465, N
C113272    , 40  , Sindh      , Karachi     , borrower    , 2023-04-13     ,                 26.0, 25-50k              ,                37400.0,          1, 1              ,             15.7,              0,               0, N          ,                 0.0, False        ,          461, N
C113273    , 28  , Sindh      , Karachi     , payroll     , 28/12/2023     ,                 17.0, 25-50k              ,                34800.0,          0, True           ,             13.9,              2,               0, False      ,                 0.0, False        ,          398, N
C113274    , 37  , Punjab     , Rawalpindi  , merchant    , 29/01/2023     ,                 29.0, 50-100k             ,                36500.0,          0, True           ,             80.0,              0,               1, N          ,                 0.0, N            ,          451, N
C113275    , 27  , Balochistan, Quetta      , payroll     , 2023-07-05     ,                 23.0, <25k                ,                12100.0,          1, True           ,              6.6,              0,               2, False      ,                 0.0, False        ,          451, N
C113276    , 25  , Punjab     , Sargodha    , borrower    , 2023-06-24     ,                 24.0, <25k                ,                21800.0,          0, True           ,             13.0,              1,               1, 0          ,                 0.0, False        ,          497, N
C113277    , 30  , ISLAMABAD  , Islamabad   , payroll     , 2024-03-02     ,                 16.0,                     ,                40000.0,          1, True           ,             14.0,              2,               1, N          ,                 0.0, False        ,          409, N
C113278    , 36  , Islamabad  , Islamabad   , saver       , 2021-10-20     ,                 44.0, 25-50k              ,                25200.0,          2, True           ,             14.5,              0,               0, True       ,              6000.0, N            ,          565, N
C113279    , 59  , Punjab     , Faisalabad  , saver       , 11/05/2024     ,                 13.0, 25-50k              ,                32800.0,          2, True           ,              8.6,              0,               1, Yes        ,              5800.0, True         ,          473, N
C113280    , 35  , Sindh      , Sukkur      , saver       , 2022-07-26     ,                     , 25-50k              ,                23200.0,          0, True           ,              8.7,              2,               2, Yes        ,             10800.0, True         ,          483, N
C113281    , 37  , Islamabad  , Islamabad   , payroll     , 2022-01-07     ,                 42.0,                     ,                54600.0,          2, True           ,             11.8,              0,               0, 1          ,             11000.0, 0            ,          510, N
C113282    , 23  , Punjab     , Lahore      , saver       , 2022-11-29     ,                 31.0, 25-50k              ,                27600.0,          1, 1              ,             10.5,              0,               2, True       ,             23200.0, Yes          ,          461, N
C113283    , 36  , KP         , Peshawar    , payroll     , 2022-05-06     ,                 38.0,                     ,                82500.0,          2, True           ,              6.0,              0,               1, False      ,                 0.0, False        ,          549, N
C113284    , 41  , Sindh      , Karachi     , payroll     , 2022-11-28     ,                 31.0, 25-50k              ,                24800.0,          2, True           ,             18.8,              1,               2, N          ,                 0.0, False        ,          416, N
C113285    , 41  , Sindh      , Sukkur      , payroll     , 14/01/2024     ,                 18.0, <25k                ,                21100.0,          2, True           ,              9.5,              0,               2, False      ,                 0.0, False        ,          488, N
C113286    , 36  , Punjab     , Faisalabad  , payroll     , 2024-03-18     ,                     , <25k                ,                26000.0,          1, 1              ,             21.0,              2,               1, False      ,                 0.0, Yes          ,          394, N
C113287    , 26  , KP         , Abbottabad  , merchant    , 2024-03-04     ,                 16.0, <25k                ,                21600.0,          0, True           ,             31.9,              0,               0, N          ,                 0.0, False        ,          413, N
C113288    , 49  , Punjab     , Lahore      , payroll     , 13/06/2023     ,                 25.0, <25k                ,                11500.0,          3, False          ,             10.8,              1,               6, False      ,                 0.0, False        ,          397, N
C113289    , 37  , Punjab     , Faisalabad  , borrower    , 2024-05-07     ,                 13.0, <25k                ,                23400.0,          3, True           ,              7.3,              0,               2, Yes        ,              2500.0, 0            ,          432, N
C113290    , 49  , PUNJAB     , Multan      , merchant    , 2024-02-06     ,                     , 25-50k              ,                34200.0,          0, True           ,             64.2,              0,               0, 0          ,                 0.0, False        ,          431, N
C113291    , 39  , ajk-gb     , Gilgit      , merchant    , 2023-11-07     ,                 19.0, <25k                ,                24100.0,          1, True           ,             72.9,              0,               0, True       ,              7800.0, False        ,          436, N
C113292    , 45  , Punjab     , Multan      , borrower    , 2022-07-04     ,                 36.0, <25k                ,                24700.0,          2, Yes            ,              7.3,              0,               2, False      ,                 0.0, 0            ,          465, N
C113293    , 19  , Punjab     , Sargodha    , saver       , 2021-04-03     ,                 52.0, 25-50k              ,                30500.0,          2, True           ,              7.3,              0,               1, 1          ,              3800.0, True         ,          514, N
C113294    , 25  , punjab     , Rawalpindi  , merchant    , 2024-01-11     ,                 18.0, <25k                ,                20700.0,          2, True           ,             51.6,              0,               1, False      ,                 0.0, False        ,          433, N
C113295    , 37  , KP         , Mardan      , payroll     , "May 25, 2022" ,                 37.0,                     ,                18600.0,          2, Yes            ,             10.5,              1,               2, 0          ,                 0.0, False        ,          447, N
C113296    , 40  , Sindh      , Hyderabad   , borrower    , 2022-06-27     ,                 35.0, 25-50k              ,                31900.0,          5, N              ,             13.5,              0,               1, True       ,             21600.0, False        ,          489, N
C113297    , 26  , KP         , Peshawar    , merchant    , 2020-11-07     ,                 56.0, 50-100k             ,                50300.0,          2, True           ,             27.7,              0,               0, False      ,                 0.0, N            ,          573, N
C113298    , 18  , Balochistan, Gwadar      , payroll     , 2024-03-23     ,                 14.0, <25k                ,                13500.0,          2, Yes            ,             11.6,              0,               0, 0          ,                 0.0, Yes          ,          455, N
C113299    , 46  , punjab     , Faisalabad  , merchant    , 2023-09-10     ,                 22.0, 25-50k              ,                29500.0,          3, Yes            ,             60.8,              1,               2, True       ,             20700.0, True         ,          441, N
C113300    , 25  , Punjab     , Multan      , merchant    , 2021-04-20     ,                     , 25-50k              ,                30000.0,          2, Yes            ,             35.9,              2,               0, True       ,             13700.0, False        ,          492, N
C113301    , 43  , Islamabad  , Islamabad   , saver       , 2021-12-23     ,                 42.0, 50-100k             ,                70900.0,          1, 1              ,              6.8,              1,               1, 1          ,              2600.0, Yes          ,          485, N
C113302    , 52  , PUNJAB     , Sargodha    , payroll     , "Oct 17, 2022" ,                 32.0, 25-50k              ,                27700.0,          1, True           ,             14.2,              3,               1, True       ,             16100.0, N            ,          449, N
C113303    , 29  , Sindh      , Sukkur      , merchant    , 31/05/2022     ,                 36.0,                     ,               208300.0,          1, N              ,             50.7,              0,               0, N          ,                 0.0, 0            ,          520, N
C113304    , 23  , BALOCHISTAN, Quetta      , payroll     , "Dec 05, 2023" ,                 18.0, <25k                ,                19600.0,          1, Yes            ,             15.4,              2,               0, N          ,                 0.0, 0            ,          429, N
C113305    , 32  , Sindh      , Karachi     , payroll     , 2024-03-01     ,                 16.0, <25k                ,                15600.0,          2, False          ,             11.6,              1,               1, True       ,             32800.0, False        ,          386, N
C113306    , 43  , ISLAMABAD  , Islamabad   , payroll     , 2024-05-20     ,                 13.0, <25k                ,                30100.0,          4, Yes            ,             10.6,              0,               2, False      ,                 0.0, 0            ,          464, N
C113307    , 20  , Punjab     , Faisalabad  , saver       , 2024-04-24     ,                 14.0, 25-50k              ,                42600.0,          2, 1              ,             10.7,              1,               0, True       ,             49200.0, N            ,          436, N
C113308    , 36  , Sindh      , Sukkur      , payroll     , 2021-05-05     ,                 50.0, <25k                ,                15600.0,          2, True           ,              6.2,              0,               2, N          ,                 0.0, True         ,          502, N
C113309    , 22  , sindh      , Hyderabad   , payroll     , 25/10/2023     ,                 20.0,                     ,                16400.0,          0, Yes            ,              8.2,              1,               1, 0          ,                 0.0, False        ,          472, N
C113310    , 20  , punjab     , Sargodha    , payroll     , 2022-02-18     ,                 40.0, <25k                ,                17700.0,          0, True           ,              9.0,              0,               2, False      ,                 0.0, False        ,          510, N
C113311    , 22  , Punjab     , Sargodha    , payroll     , 2021-05-10     ,                 50.0, <25k                ,                 9500.0,          2, 1              ,             19.7,              0,               2, N          ,                 0.0, False        ,          515, N
C113312    , 30  , Punjab     , Lahore      , borrower    , 2024-01-16     ,                 17.0, 25-50k              ,                39400.0,          2, True           ,             15.5,              0,               1, False      ,                 0.0, False        ,          480, N
C113313    , 20  , Balochistan, Gwadar      , borrower    , 2022-07-20     ,                 35.0, <25k                ,                23700.0,          3, Yes            ,             15.8,              0,               1, False      ,                 0.0, False        ,          486, N
C113314    , 33  , Sindh      , Hyderabad   , saver       , 2024-05-10     ,                 13.0, <25k                ,                21300.0,          0, True           ,             13.9,              1,               2, 1          ,             43100.0, 0            ,          420, N
C113315    , 22  , Punjab     , Lahore      , merchant    , 2020-09-20     ,                 57.0, 50-100k             ,                49100.0,          1, 1              ,             37.4,              1,               0, True       ,             90200.0, False        ,          523, N
C113316    , 22  , kp         , Peshawar    , payroll     , 2023-07-03     ,                 23.0, 25-50k              ,                25700.0,          1, Yes            ,             13.9,              3,               2, False      ,                 0.0, False        ,          421, N
C113317    , 18  , Balochistan, Quetta      , saver       , 2024-01-25     ,                 16.0, 25-50k              ,                54000.0,          2, True           ,              6.6,              0,               1, True       ,              5100.0, True         ,          463, N
C113318    , 37  , punjab     , Sargodha    , saver       , "Feb 19, 2024" ,                 15.0, <25k                ,                22900.0,          2, Yes            ,              8.1,              0,               0, True       ,             13000.0, False        ,          476, N
C113319    , 25  , punjab     , Faisalabad  , merchant    , 2024-05-20     ,                 13.0, 50-100k             ,                90900.0,          1, True           ,             42.3,              1,               1, 0          ,                 0.0, False        ,          409, N
C113320    , 33  , KP         , Abbottabad  , payroll     , 2024-05-15     ,                 13.0, <25k                ,                12300.0,          4, Yes            ,             16.4,              0,               0, N          ,                 0.0, False        ,          417, N
C113321    , 39  , kp         , Abbottabad  , borrower    , 2023-11-10     ,                 19.0, 25-50k              ,                31600.0,          1, 1              ,             12.0,              1,               0, False      ,                 0.0, False        ,          450, N
C113322    , 34  , KP         , Peshawar    , saver       , 2024-02-08     ,                 17.0, <25k                ,                15900.0,          3, 1              ,             11.2,              0,               0, True       ,             21500.0, True         ,          474, N
C113323    , 31  , punjab     , Rawalpindi  , payroll     , 2024-02-15     ,                 16.0, <25k                ,                10900.0,          1, False          ,             19.1,              0,               0, Yes        ,             16800.0, False        ,          437, N
C113324    , -999, Punjab     , Rawalpindi  , payroll     , "Jan 21, 2024" ,                 17.0, 50-100k             ,                55400.0,          4, Yes            ,             33.9,              0,               1, False      ,                 0.0, False        ,          458, N
C113325    , 21  , AJK-GB     , Muzaffarabad, saver       , 2023-11-15     ,                 19.0, 50-100k             ,                40000.0,          1, True           ,              6.6,              3,               0, True       ,             12400.0, 0            ,          463, N
C113326    , 38  , Sindh      , Hyderabad   , payroll     , 2024-01-05     ,                 17.0, <25k                ,                10100.0,          2, False          ,             19.1,              2,               0, False      ,                 0.0, Yes          ,          458, N
C113327    , 32  , Punjab     , Lahore      , borrower    , 2019-10-08     ,                 69.0,                     ,                54800.0,          0, True           ,             15.6,              0,               3, False      ,                 0.0, False        ,          565, N
C113328    , 18  , PUNJAB     , Multan      , borrower    , 2023-06-07     ,                     , <25k                ,                17300.0,          1, True           ,              9.1,              0,               0, True       ,             10400.0, 0            ,          434, N
C113329    , 26  , Sindh      , Hyderabad   , merchant    , 2022-03-18     ,                 39.0, 50-100k             ,                58200.0,          1, True           ,             34.8,              0,               1, Yes        ,              7800.0, False        ,          555, N
C113330    , 43  , Punjab     , Rawalpindi  , saver       , 2023-12-11     ,                 18.0, 50-100k             ,                47000.0,          3, True           ,              9.0,              0,               1, True       ,             23600.0, 1            ,          416, 
C113331    , 36  , Punjab     , Rawalpindi  , payroll     , 2021-11-11     ,                 44.0,                     ,                34400.0,          1, True           ,              7.2,              0,               1, False      ,                 0.0, N            ,          484, N
C113332    , 35  , Sindh      , Sukkur      , payroll     , 2024-02-06     ,                 17.0, <25k                ,                11000.0,          0, True           ,             13.9,              0,               1, False      ,                 0.0, False        ,          409, N
C113333    , 41  , PUNJAB     , Rawalpindi  , payroll     , 2021-12-11     ,                 43.0, <25k                ,                20800.0,          1, 1              ,             18.8,              1,               2, N          ,                 0.0, False        ,          453, N
C113334    , 18  , Islamabad  , Islamabad   , borrower    , 2024-02-27     ,                 15.0, 25-50k              ,                40900.0,          1, True           ,              3.9,              0,               0, N          ,                 0.0, False        ,          459, N
C113335    , 29  , PUNJAB     , Sargodha    , borrower    , 2024-05-15     ,                 13.0,                     ,                15700.0,          0, False          ,             14.0,              2,               1, False      ,                 0.0, False        ,          393, N
C113336    , 28  , Islamabad  , Islamabad   , borrower    , 2023-08-09     ,                 23.0, <25k                ,                10600.0,          3, False          ,              5.6,              0,               1, False      ,                 0.0, 1            ,          413, N
C113337    , 32  , Punjab     , Faisalabad  , merchant    , 2024-05-25     ,                 13.0,                     ,                30200.0,          2, True           ,             55.6,              0,               2, False      ,                 0.0, False        ,          441, N
C113338    , 40  , Punjab     , Rawalpindi  , saver       , 2023-02-21     ,                 27.0, 25-50k              ,                43300.0,          1, Yes            ,              8.5,              0,               1, 1          ,              6900.0, False        ,          497, N
C113339    , 29  , kp         , Mardan      , borrower    , 2023-12-04     ,                 18.0, 50-100k             ,                50800.0,          2, True           ,              9.2,              0,               1, False      ,                 0.0, True         ,          473, N
C113340    , 20  , Sindh      , Karachi     , borrower    , 2023-04-17     ,                 26.0, <25k                ,                16800.0,          2, True           ,             13.7,              0,               1, 1          ,             11900.0, Yes          ,          438, N
C113341    , 28  , Punjab     , Faisalabad  , saver       , 21/11/2023     ,                 19.0, <25k                ,                11400.0,          4, Yes            ,             13.4,              1,               2, Yes        ,              9900.0, False        ,          430, N
C113342    , 27  , Balochistan, Gwadar      , saver       , 2023-10-12     ,                 20.0, 25k-50k             ,                26300.0,          1, True           ,              4.7,              1,               2, True       ,             13800.0, Yes          ,          413, Y
C113343    , 53  , Sindh      , Karachi     , saver       , 2023-03-04     ,                 28.0, 50-100k             ,                58700.0,          2, True           ,              9.5,              1,               0, Yes        ,             25800.0, False        ,          444, 
C113344    , 43  , Sindh      , Karachi     , payroll     , 2024-02-01     ,                 16.0, 25k-50k             ,                23900.0,          2, Yes            ,             10.4,              1,               0, N          ,                 0.0, False        ,          424, N
C113345    , 44  , Punjab     , Faisalabad  , saver       , 2022-12-14     ,                 31.0, 100-250k            ,                96100.0,          2, True           ,              7.7,              3,               1, True       ,              3400.0, N            ,          428, N
C113346    , 48  , balochistan, Quetta      , borrower    , 19/05/2023     ,                 25.0, <25k                ,                31400.0,          0, Yes            ,             10.4,              0,               1, False      ,                 0.0, N            ,          501, N
C113347    , 35  , Sindh      , Hyderabad   , borrower    , 03/01/2024     ,                 17.0, <25k                ,                27200.0,          0, 1              ,             13.0,              0,               0, False      ,                 0.0, N            ,          444, N
C113348    , 42  , Punjab     , Multan      , merchant    , 2021-09-14     ,                 46.0, 25-50k              ,                31400.0,          3, True           ,             31.7,              0,               2, Yes        ,             12100.0, 0            ,          500, N
C113349    , 40  , islamabad  , Islamabad   , merchant    , 2024-01-04     ,                 17.0, 50-100k             ,                37200.0,          1, True           ,             27.9,              0,               2, N          ,                 0.0, N            ,          437, N
C113350    , 37  , Sindh      , Karachi     , saver       , 2023-09-23     ,                 21.0,                     ,                11900.0,          3, False          ,              5.6,              1,               2, 1          ,             16900.0, True         ,          423, N
C113351    , 23  , PUNJAB     , Multan      , merchant    , 04/06/2023     ,                 24.0, 50-100k             ,               104900.0,          4, Yes            ,             51.2,              0,               1, False      ,                 0.0, Yes          ,          501, N
C113352    , 50  , Punjab     , Sargodha    , borrower    , 2023-07-19     ,                 23.0, <25k                ,                18200.0,          1, True           ,              8.0,              2,               2, False      ,                 0.0, N            ,          448, N
C113353    , 34  , Punjab     , Sargodha    , payroll     , 2023-02-20     ,                 27.0, <25k                ,                25000.0,          1, N              ,             17.1,              1,               1, 1          ,             73000.0, False        ,          441, N
C113354    , 32  , punjab     , Rawalpindi  , borrower    , 2024-03-05     ,                 16.0,                     ,                35200.0,          3, True           ,             14.2,              0,               3, False      ,                 0.0, 0            ,          400, N
C113355    , 41  , Punjab     , Faisalabad  , borrower    , "Sep 28, 2023" ,                 21.0, 25-50k              ,                32500.0,          1, True           ,              7.9,              0,               0, N          ,                 0.0, N            ,          447, N
