customer_id, month   , txn_count, txn_value_pkr
C111365    , 2025-06 , 32       ,       62060.0
C111366    , 2025-06 , 12       ,       10950.0
C111367    , 2025-06 , 14       ,       51480.0
C111368    , 2025-06 , 11       ,       27670.0
C111369    , 2025-06 , 9        ,       22180.0
C111370    , 2025-06 , 3        ,       17100.0
C111371    , 2025-06 , 24       ,      145600.0
C111372    , 2025-06 , 20       ,       46680.0
C111373    , 2025-06 , 2        ,        7770.0
C111374    , 2025-06 , 3        ,        4650.0
C111375    , 2025-06 , 6        ,        9140.0
C111376    , 2025-06 , 3        ,       17480.0
C111377    , 2025-06 , 4        ,       12090.0
C111378    , 2025-06 , 32       ,       62780.0
C111379    , 2025-06 , 9        ,        4530.0
C111380    , 2025-06 , 6        ,       14560.0
C111381    , 2025-06 , 4        ,        8920.0
C111382    , 2025-06 , 7        ,       26840.0
C111383    , 2025-06 , 2        ,        7170.0
C111384    , 2025-06 , 28       ,       63820.0
C111385    , 2025-06 , 25       ,       74420.0
C111386    , 2025-06 , 7        ,       30260.0
C111387    , 2025-06 , 17       ,       39230.0
C111388    , 2025-06 , 2        ,       22820.0
C111389    , 2025-06 , 7        ,       10500.0
C111390    , 2025-06 , 6        ,       12940.0
C111391    , 2025-06 , 2        ,        3930.0
C111392    , 2025-06 , 6        ,       25580.0
C111393    , 2025-06 , 4        ,        4040.0
C111394    , 2025-06 , 1        ,        1850.0
C111395    , 2025-06 , 12       ,       34870.0
C111396    , 2025-06 , 1        ,        2080.0
C111397    , 2025-06 , 2        ,        8170.0
C111398    , 2025-06 , 19       ,       79830.0
C111399    , 2025-06 , 15       ,       20450.0
C111400    , 2025-06 , 5        ,       12800.0
C111401    , 2025-06 , 5        ,       15110.0
C111402    , 2025-06 , 4        ,       18710.0
C111403    , 2025-06 , 12       ,       25620.0
C111404    , 2025-06 , 6        ,       13090.0
C111405    , 2025-06 , 8        ,       12280.0
C111406    , 2025-06 , 3        ,        2070.0
C111407    , 2025-06 , 5        ,       17470.0
C111408    , 2025-06 , 3        ,       12210.0
C111409    , 2025-06 , 7        ,       12730.0
C111410    , 2025-06 , 7        ,       22200.0
C111411    , 2025-06 , 5        ,        7240.0
C111412    , 2025-06 , 3        ,        7350.0
C111413    , 2025-06 , 22       ,       41150.0
C111414    , 2025-06 , 7        ,       20180.0
C111415    , 2025-06 , 7        ,       10130.0
C111416    , 2025-06 , 22       ,       69180.0
C111417    , 2025-06 , 3        ,       11710.0
C111418    , 2025-06 , 4        ,       13770.0
C111419    , 2025-06 , 5        ,        8870.0
C111420    , 2025-06 , 8        ,       16960.0
C111421    , 2025-06 , 13       ,       23170.0
C111423    , 2025-06 , 5        ,       19100.0
C111424    , 2025-06 , 0        ,           0.0
C111425    , 2025-06 , 18       ,       56780.0
C111426    , 2025-06 , 13       ,       47360.0
C111427    , 2025-06 , 4        ,        5710.0
C111428    , 2025-06 , 4        ,        6980.0
C111429    , 2025-06 , 8        ,       15560.0
C111430    , 2025-06 , 5        ,       17410.0
C111431    , 2025-06 , 10       ,       10830.0
C111432    , 2025-06 , 25       ,       67840.0
C111433    , 2025-06 , 6        ,       12530.0
C111434    , 2025-06 , 3        ,       10590.0
C111435    , 2025-06 , 24       ,      110240.0
C111436    , 2025-06 , 2        ,        2670.0
C111437    , 2025-06 , 4        ,       44090.0
C111438    , 2025-06 , 2        ,        2370.0
C111439    , 2025-06 , 9        ,       13280.0
C111440    , 2025-06 , 31       ,       64300.0
C111441    , 2025-06 , 7        ,       10220.0
C111442    , 2025-06 , 6        ,       15640.0
C111443    , 2025-06 , 4        ,        4320.0
C111444    , 2025-06 , 9        ,       21090.0
C111445    , 2025-06 , 3        ,        7550.0
C111446    , 2025-06 , 5        ,       19330.0
C111447    , 2025-06 , 35       ,       26060.0
C111448    , 2025-06 , 6        ,       13940.0
C111449    , 2025-06 , 25       ,      122040.0
C111450    , 2025-06 , 3        ,        7920.0
C111451    , 2025-06 , 4        ,       15530.0
C111452    , 2025-06 , 7        ,       24180.0
C111453    , 2025-06 , 8        ,       54910.0
C111454    , 2025-06 , 3        ,        8270.0
C111455    , 2025-06 , 7        ,       12640.0
C111456    , 2025-06 , 3        ,        5090.0
C111457    , 2025-06 , 3        ,        6180.0
C111458    , 2025-06 , 8        ,        8750.0
C111459    , 2025-06 , 6        ,       19870.0
C111460    , 2025-06 , 14       ,       48650.0
C111461    , 2025-06 , 12       ,       37330.0
C111462    , 2025-06 , 2        ,        4200.0
C111463    , 2025-06 , 3        ,       15860.0
C111464    , 2025-06 , 2        ,        5120.0
C111465    , 2025-06 , 17       ,       46930.0
C111466    , 2025-06 , 8        ,       22740.0
C111467    , 2025-06 , 2        ,        5160.0
C111468    , 2025-06 , 30       ,      117010.0
C111469    , 2025-06 , 13       ,       18780.0
C111470    , 2025-06 , 38       ,       98820.0
C111471    , 2025-06 , 13       ,       17260.0
C111472    , 2025-06 , 5        ,       26210.0
C111473    , 2025-06 , 5        ,       31360.0
C111474    , 2025-06 , 8        ,       16020.0
C111475    , 2025-06 , 24       ,       56950.0
C111476    , 2025-06 , 3        ,        9720.0
C111477    , 2025-06 , 9        ,       53850.0
C111478    , 2025-06 , 2        ,        5690.0
C111479    , 2025-06 , 21       ,       79600.0
C111480    , 2025-06 , 17       ,       60420.0
C111481    , 2025-06 , 8        ,       19840.0
C111482    , 2025-06 , 21       ,       53130.0
C111483    , 2025-06 , 6        ,       20450.0
C111484    , 2025-06 , 6        ,       17640.0
C111485    , 2025-06 , 3        ,        9410.0
C111486    , 2025-06 , 6        ,        8600.0
C111487    , 2025-06 , 8        ,       16420.0
C111488    , 2025-06 , 3        ,        3810.0
C111489    , 2025-06 , 6        ,       20390.0
C111490    , 2025-06 , 11       ,       21340.0
C111491    , 2025-06 , 3        ,       13090.0
C111492    , 2025-06 , 39       ,       71550.0
C111493    , 2025-06 , 4        ,       13740.0
C111494    , 2025-06 , 15       ,       51400.0
C111495    , 2025-06 , 3        ,       12280.0
C111496    , 2025-06 , 7        ,       26870.0
C111497    , 2025-06 , 1        ,         770.0
C111498    , 2025-06 , 22       ,       31850.0
C111499    , 2025-06 , 33       ,       76600.0
C111500    , 2025-06 , 4        ,        6420.0
C111501    , 2025-06 , 6        ,       16250.0
C111502    , 2025-06 , 6        ,       12980.0
C111503    , 2025-06 , 2        ,        5630.0
C111504    , 2025-06 , 4        ,       11490.0
C111505    , 2025-06 , 5        ,        8290.0
C111506    , 2025-06 , 7        ,       25040.0
C111507    , 2025-06 , 6        ,       17310.0
C111508    , 2025-06 , 4        ,       10260.0
C111509    , 2025-06 , 6        ,       12850.0
C111510    , 2025-06 , 2        ,        4910.0
C111511    , 2025-06 , 6        ,       13810.0
C111512    , 2025-06 , 4        ,       16280.0
C111513    , 2025-06 , 21       ,       56030.0
C111514    , 2025-06 , 11       ,       22260.0
C111515    , 2025-06 , 6        ,       11510.0
C111516    , 2025-06 , 1        ,         970.0
C111517    , 2025-06 , 14       ,       17360.0
C111518    , 2025-06 , 4        ,        4390.0
C111519    , 2025-06 , 2        ,        7250.0
C111520    , 2025-06 , 4        ,       12910.0
C111521    , 2025-06 , 8        ,       16290.0
C111522    , 2025-06 , 1        ,        3190.0
C111523    , 2025-06 , 6        ,       27990.0
C111524    , 2025-06 , 4        ,        7230.0
C111525    , 2025-06 , 5        ,       13770.0
C111526    , 2025-06 , 5        ,       16700.0
C111527    , 2025-06 , 4        ,        3050.0
C111528    , 2025-06 , 4        ,       16900.0
C111529    , 2025-06 , 7        ,       30510.0
C111530    , 2025-06 , 13       ,      110200.0
C111531    , 2025-06 , 18       ,       32880.0
C111532    , 2025-06 , 5        ,       16220.0
C111533    , 2025-06 , 19       ,       45580.0
C111534    , 2025-06 , 1        ,        1090.0
C111535    , 2025-06 , 4        ,       11770.0
C111536    , 2025-06 , 15       ,       80010.0
C111537    , 2025-06 , 7        ,       42820.0
C111538    , 2025-06 , 8        ,       28650.0
C111539    , 2025-06 , 19       ,      128270.0
C111541    , 2025-06 , 6        ,       15830.0
C111542    , 2025-06 , 5        ,       25030.0
C111543    , 2025-06 , 4        ,       14020.0
C111544    , 2025-06 , 6        ,       22670.0
C111545    , 2025-06 , 29       ,      127380.0
C111546    , 2025-06 , 4        ,       10320.0
C111547    , 2025-06 , 4        ,       33560.0
C111548    , 2025-06 , 9        ,       29500.0
C111549    , 2025-06 , 20       ,       81450.0
C111550    , 2025-06 , 42       ,      180140.0
C111551    , 2025-06 , 5        ,       19750.0
C111552    , 2025-06 , 4        ,       12230.0
C111553    , 2025-06 , 10       ,        9860.0
C111554    , 2025-06 , 26       ,       95190.0
C111555    , 2025-06 , 5        ,        7470.0
C111556    , 2025-06 , 15       ,       32230.0
C111557    , 2025-06 , 3        ,        8410.0
C111558    , 2025-06 , 8        ,       15070.0
C111559    , 2025-06 , 29       ,       63980.0
C111560    , 2025-06 , 5        ,       13920.0
C111561    , 2025-06 , 2        ,        4760.0
C111562    , 2025-06 , 5        ,       12910.0
C111563    , 2025-06 , 3        ,       10020.0
C111564    , 2025-06 , 21       ,       46750.0
C111565    , 2025-06 , 3        ,        4210.0
C111566    , 2025-06 , 4        ,       10990.0
C111567    , 2025-06 , 9        ,       37800.0
C111568    , 2025-06 , 8        ,       14690.0
C111569    , 2025-06 , 2        ,        7470.0
C111570    , 2025-06 , 5        ,       19690.0
C111571    , 2025-06 , 1        ,        2570.0
C111572    , 2025-06 , 7        ,       17230.0
C111573    , 2025-06 , 19       ,       58490.0
C111574    , 2025-06 , 5        ,       21730.0
C111575    , 2025-06 , 2        ,        5490.0
C111576    , 2025-06 , 3        ,        9480.0
C111577    , 2025-06 , 4        ,       16690.0
C111578    , 2025-06 , 6        ,       16600.0
C111579    , 2025-06 , 4        ,        7250.0
C111580    , 2025-06 , 9        ,       10310.0
C111581    , 2025-06 , 7        ,       17750.0
C111582    , 2025-06 , 4        ,        5780.0
C111583    , 2025-06 , 2        ,       14630.0
C111584    , 2025-06 , 6        ,       18500.0
C111585    , 2025-06 , 23       ,       68380.0
C111586    , 2025-06 , 25       ,       56650.0
C111587    , 2025-06 , 5        ,       13010.0
C111588    , 2025-06 , 6        ,       23710.0
C111589    , 2025-06 , 9        ,       46120.0
C111590    , 2025-06 , 7        ,       33400.0
C111591    , 2025-06 , 5        ,       14120.0
C111592    , 2025-06 , 2        ,        4760.0
C111593    , 2025-06 , 3        ,        2620.0
C111594    , 2025-06 , 5        ,       16050.0
C111595    , 2025-06 , 16       ,       20040.0
C111596    , 2025-06 , 5        ,       15470.0
C111597    , 2025-06 , 1        ,        1880.0
C111598    , 2025-06 , 26       ,       42840.0
C111599    , 2025-06 , 14       ,       24140.0
C111600    , 2025-06 , 6        ,       13610.0
C111601    , 2025-06 , 14       ,       15980.0
C111602    , 2025-06 , 9        ,       28790.0
C111603    , 2025-06 , 8        ,       20900.0
C111604    , 2025-06 , 7        ,       10130.0
C111605    , 2025-06 , 6        ,        6770.0
C111606    , 2025-06 , 4        ,       19580.0
C111607    , 2025-06 , 6        ,        5480.0
C111608    , 2025-06 , 6        ,       14140.0
C111609    , 2025-06 , 2        ,        4240.0
C111610    , 2025-06 , 10       ,       17880.0
C111611    , 2025-06 , 7        ,       17990.0
C111612    , 2025-06 , 6        ,        8590.0
C111613    , 2025-06 , 7        ,       31120.0
C111614    , 2025-06 , 16       ,       33260.0
C111615    , 2025-06 , 7        ,        7560.0
C111616    , 2025-06 , 13       ,       31560.0
C111617    , 2025-06 , 11       ,       44460.0
C111618    , 2025-06 , 13       ,       63520.0
C111619    , 2025-06 , 9        ,       16590.0
C111620    , 2025-06 , 3        ,        4120.0
C111621    , 2025-06 , 4        ,        8920.0
C111622    , 2025-06 , 4        ,       11510.0
C111623    , 2025-06 , 6        ,       16880.0
C111624    , 2025-06 , 5        ,       16000.0
C111625    , 2025-06 , 8        ,       22040.0
C111626    , 2025-06 , 10       ,       53280.0
C111627    , 2025-06 , 7        ,       11820.0
C111628    , 2025-06 , 8        ,       13800.0
C111629    , 2025-06 , 4        ,       10960.0
C111630    , 2025-06 , 1        ,         700.0
C111631    , 2025-06 , 10       ,       34670.0
C111632    , 2025-06 , 5        ,       18350.0
C111633    , 2025-06 , 20       ,       76430.0
C111634    , 2025-06 , 17       ,       45030.0
C111635    , 2025-06 , 4        ,       12640.0
C111636    , 2025-06 , 6        ,       14240.0
C111637    , 2025-06 , 7        ,       53240.0
C111638    , 2025-06 , 0        ,           0.0
C111639    , 2025-06 , 8        ,       20080.0
C111640    , 2025-06 , 22       ,       78930.0
C111641    , 2025-06 , 0        ,           0.0
C111642    , 2025-06 , 9        ,       18190.0
C111643    , 2025-06 , 4        ,        7460.0
C111644    , 2025-06 , 4        ,       13910.0
C111645    , 2025-06 , 7        ,       18280.0
C111646    , 2025-06 , 20       ,       88950.0
C111647    , 2025-06 , 5        ,       18470.0
C111648    , 2025-06 , 4        ,       22970.0
C111649    , 2025-06 , 0        ,           0.0
C111650    , 2025-06 , 14       ,       20590.0
C111651    , 2025-06 , 4        ,        9880.0
C111652    , 2025-06 , 15       ,       90470.0
C111653    , 2025-06 , 10       ,       15210.0
C111654    , 2025-06 , 5        ,        8040.0
C111655    , 2025-06 , 13       ,      116760.0
C111656    , 2025-06 , 4        ,        6120.0
C111657    , 2025-06 , 36       ,      172370.0
C111658    , 2025-06 , 2        ,        2080.0
C111659    , 2025-06 , 3        ,       12410.0
C111660    , 2025-06 , 6        ,        8900.0
C111661    , 2025-06 , 7        ,       20190.0
C111662    , 2025-06 , 6        ,       14670.0
C111663    , 2025-06 , 14       ,       42510.0
C111664    , 2025-06 , 8        ,       16320.0
C111665    , 2025-06 , 19       ,       20430.0
C111666    , 2025-06 , 6        ,       10360.0
C111667    , 2025-06 , 6        ,       12590.0
C111668    , 2025-06 , 8        ,       20500.0
C111669    , 2025-06 , 7        ,       18230.0
C111670    , 2025-06 , 21       ,       94150.0
C111671    , 2025-06 , 4        ,       12900.0
C111672    , 2025-06 , 1        ,        2780.0
C111673    , 2025-06 , 3        ,        4660.0
C111674    , 2025-06 , 3        ,        5520.0
C111675    , 2025-06 , 5        ,        3160.0
C111676    , 2025-06 , 3        ,        8250.0
C111677    , 2025-06 , 1        ,        2860.0
C111678    , 2025-06 , 6        ,       16430.0
C111679    , 2025-06 , 3        ,        7080.0
C111680    , 2025-06 , 6        ,        9670.0
C111681    , 2025-06 , 10       ,       16480.0
C111682    , 2025-06 , 9        ,       10980.0
C111683    , 2025-06 , 3        ,        6430.0
C111684    , 2025-06 , 3        ,       13020.0
C111685    , 2025-06 , 14       ,       43520.0
C111686    , 2025-06 , 4        ,        9900.0
C111687    , 2025-06 , 3        ,        7790.0
C111688    , 2025-06 , 6        ,       18300.0
C111689    , 2025-06 , 2        ,        4020.0
C111690    , 2025-06 , 22       ,       43870.0
C111691    , 2025-06 , 25       ,       34530.0
C111692    , 2025-06 , 14       ,       20220.0
C111693    , 2025-06 , 5        ,       10180.0
C111694    , 2025-06 , 5        ,        5990.0
C111695    , 2025-06 , 8        ,       30570.0
C111696    , 2025-06 , 12       ,       42240.0
C111697    , 2025-06 , 7        ,       52000.0
C111698    , 2025-06 , 1        ,        1230.0
C111699    , 2025-06 , 3        ,        7040.0
C111700    , 2025-06 , 5        ,        7130.0
C111701    , 2025-06 , 3        ,       16120.0
C111702    , 2025-06 , 13       ,       21030.0
C111703    , 2025-06 , 2        ,        3100.0
C111704    , 2025-06 , 45       ,      105820.0
C111705    , 2025-06 , 2        ,        5270.0
C111706    , 2025-06 , 5        ,        7890.0
C111707    , 2025-06 , 7        ,       23100.0
C111708    , 2025-06 , 2        ,        5330.0
C111709    , 2025-06 , 6        ,        7350.0
C111710    , 2025-06 , 2        ,        4420.0
C111711    , 2025-06 , 5        ,       32170.0
C111712    , 2025-06 , 7        ,        7720.0
C111713    , 2025-06 , 15       ,       11710.0
C111714    , 2025-06 , 6        ,       13370.0
C111715    , 2025-06 , 11       ,       29170.0
C111716    , 2025-06 , 4        ,        6900.0
C111718    , 2025-06 , 3        ,        5520.0
C111719    , 2025-06 , 16       ,       48410.0
C111720    , 2025-06 , 5        ,       21090.0
C111721    , 2025-06 , 4        ,       15670.0
C111722    , 2025-06 , 7        ,       15870.0
C111723    , 2025-06 , 3        ,        6360.0
C111724    , 2025-06 , 4        ,        8500.0
C111725    , 2025-06 , 6        ,       16160.0
C111726    , 2025-06 , 8        ,       24560.0
C111727    , 2025-06 , 0        ,           0.0
C111728    , 2025-06 , 2        ,        1890.0
C111729    , 2025-06 , 6        ,       10910.0
C111730    , 2025-06 , 10       ,       22670.0
C111731    , 2025-06 , 10       ,       28550.0
C111732    , 2025-06 , 6        ,       33040.0
C111733    , 2025-06 , 15       ,       30550.0
C111734    , 2025-06 , 0        ,           0.0
C111735    , 2025-06 , 8        ,       42500.0
C111736    , 2025-06 , 1        ,        2250.0
C111737    , 2025-06 , 6        ,       55860.0
C111738    , 2025-06 , 4        ,       11430.0
C111739    , 2025-06 , 14       ,       36570.0
C111740    , 2025-06 , 4        ,        8380.0
C111741    , 2025-06 , 4        ,        5670.0
C111742    , 2025-06 , 5        ,       13730.0
C111743    , 2025-06 , 5        ,       14630.0
C111744    , 2025-06 , 29       ,       64470.0
C111745    , 2025-06 , 8        ,       20870.0
C111746    , 2025-06 , 5        ,        6650.0
C111747    , 2025-06 , 9        ,        9360.0
C111748    , 2025-06 , 3        ,       14980.0
C111749    , 2025-06 , 8        ,       17970.0
C111750    , 2025-06 , 6        ,       30860.0
C111751    , 2025-06 , 11       ,       53940.0
C111752    , 2025-06 , 9        ,        6160.0
C111753    , 2025-06 , 49       ,      187610.0
C111754    , 2025-06 , 14       ,       44770.0
C111755    , 2025-06 , 4        ,       25330.0
C111756    , 2025-06 , 6        ,        9700.0
C111757    , 2025-06 , 1        ,        2800.0
C111758    , 2025-06 , 4        ,       10270.0
C111759    , 2025-06 , 5        ,       20830.0
C111760    , 2025-06 , 4        ,        5060.0
C111761    , 2025-06 , 10       ,       36940.0
C111762    , 2025-06 , 14       ,       29330.0
C111763    , 2025-06 , 6        ,       25900.0
C111764    , 2025-06 , 6        ,       17410.0
C111765    , 2025-06 , 9        ,       18670.0
C111766    , 2025-06 , 9        ,        9590.0
C111767    , 2025-06 , 46       ,      185190.0
C111768    , 2025-06 , 5        ,       29700.0
C111769    , 2025-06 , 5        ,        5870.0
C111770    , 2025-06 , 28       ,       73580.0
C111771    , 2025-06 , 14       ,       17040.0
C111772    , 2025-06 , 8        ,       28180.0
C111773    , 2025-06 , 19       ,       68680.0
C111774    , 2025-06 , 18       ,       43560.0
C111775    , 2025-06 , 24       ,       94820.0
C111776    , 2025-06 , 5        ,       20010.0
C111777    , 2025-06 , 4        ,       17040.0
C111778    , 2025-06 , 11       ,       29360.0
C111779    , 2025-06 , 10       ,       11480.0
C111780    , 2025-06 , 6        ,       28870.0
C111781    , 2025-06 , 4        ,        6380.0
C111782    , 2025-06 , 1        ,        2740.0
C111783    , 2025-06 , 31       ,       92210.0
C111784    , 2025-06 , 6        ,       21700.0
C111785    , 2025-06 , 16       ,       15800.0
C111786    , 2025-06 , 21       ,       58430.0
C111787    , 2025-06 , 2        ,        6070.0
C111788    , 2025-06 , 4        ,        6120.0
C111789    , 2025-06 , 25       ,       35720.0
C111790    , 2025-06 , 11       ,       40280.0
C111791    , 2025-06 , 7        ,       16620.0
C111792    , 2025-06 , 2        ,        8640.0
C111793    , 2025-06 , 5        ,        7020.0
C111794    , 2025-06 , 10       ,       83330.0
C111795    , 2025-06 , 5        ,       18870.0
C111796    , 2025-06 , 5        ,       12190.0
C111797    , 2025-06 , 3        ,       12940.0
C111798    , 2025-06 , 18       ,       84720.0
C111799    , 2025-06 , 4        ,       12230.0
C111800    , 2025-06 , 1        ,        2770.0
C111801    , 2025-06 , 3        ,        6980.0
C111802    , 2025-06 , 11       ,       14180.0
C111803    , 2025-06 , 2        ,        4090.0
C111804    , 2025-06 , 4        ,        6730.0
C111805    , 2025-06 , 22       ,       19610.0
C111806    , 2025-06 , 3        ,        4300.0
C111807    , 2025-06 , 8        ,       39050.0
C111808    , 2025-06 , 8        ,       39620.0
C111809    , 2025-06 , 16       ,       30130.0
C111810    , 2025-06 , 5        ,       16900.0
C111811    , 2025-06 , 8        ,       23250.0
C111812    , 2025-06 , 5        ,        4010.0
C111813    , 2025-06 , 4        ,        5380.0
C111814    , 2025-06 , 6        ,       25260.0
C111815    , 2025-06 , 0        ,           0.0
C111816    , 2025-06 , 3        ,        7840.0
C111817    , 2025-06 , 6        ,       11270.0
C111818    , 2025-06 , 7        ,       32880.0
C111819    , 2025-06 , 8        ,       17820.0
C111820    , 2025-06 , 3        ,       12000.0
C111821    , 2025-06 , 11       ,        6130.0
C111822    , 2025-06 , 6        ,       16460.0
C111823    , 2025-06 , 2        ,        8260.0
C111824    , 2025-06 , 17       ,       55610.0
C111825    , 2025-06 , 17       ,       19580.0
C111826    , 2025-06 , 2        ,        8230.0
C111827    , 2025-06 , 3        ,       18360.0
C111828    , 2025-06 , 12       ,       55580.0
C111829    , 2025-06 , 9        ,       20170.0
C111830    , 2025-06 , 2        ,        2230.0
C111831    , 2025-06 , 6        ,       14400.0
C111832    , 2025-06 , 12       ,       37960.0
C111833    , 2025-06 , 13       ,       58440.0
C111834    , 2025-06 , 21       ,       94510.0
C111835    , 2025-06 , 27       ,      109870.0
C111836    , 2025-06 , 17       ,       88630.0
C111837    , 2025-06 , 9        ,       15170.0
C111838    , 2025-06 , 29       ,      122560.0
C111839    , 2025-06 , 5        ,       13040.0
C111840    , 2025-06 , 15       ,       36660.0
C111841    , 2025-06 , 6        ,       15960.0
C111842    , 2025-06 , 5        ,       30920.0
C111843    , 2025-06 , 2        ,        2200.0
C111844    , 2025-06 , 8        ,       31000.0
C111845    , 2025-06 , 1        ,        2410.0
C111846    , 2025-06 , 13       ,       45800.0
C111847    , 2025-06 , 7        ,       16970.0
C111848    , 2025-06 , 10       ,       54500.0
C111849    , 2025-06 , 21       ,       81640.0
C111850    , 2025-06 , 8        ,       22330.0
C111851    , 2025-06 , 4        ,       11080.0
C111852    , 2025-06 , 8        ,       19170.0
C111853    , 2025-06 , 7        ,       12230.0
C111854    , 2025-06 , 1        ,        2090.0
C111855    , 2025-06 , 10       ,       34010.0
C111856    , 2025-06 , 26       ,       40780.0
C111857    , 2025-06 , 4        ,       31560.0
C111858    , 2025-06 , 18       ,       32300.0
C111859    , 2025-06 , 3        ,        6590.0
C111860    , 2025-06 , 1        ,        2150.0
C111861    , 2025-06 , 3        ,        9890.0
C111862    , 2025-06 , 3        ,       11820.0
C111863    , 2025-06 , 5        ,        8460.0
C111864    , 2025-06 , 4        ,       24360.0
C111865    , 2025-06 , 6        ,       20090.0
C111866    , 2025-06 , 14       ,       42240.0
C111867    , 2025-06 , 2        ,        4460.0
C111868    , 2025-06 , 1        ,        1990.0
C111869    , 2025-06 , 3        ,       19780.0
C111870    , 2025-06 , 5        ,       18200.0
C111871    , 2025-06 , 15       ,       27800.0
C111872    , 2025-06 , 8        ,        8440.0
C111873    , 2025-06 , 6        ,       18130.0
C111874    , 2025-06 , 10       ,       27210.0
C111875    , 2025-06 , 2        ,        3340.0
C111876    , 2025-06 , 10       ,       41070.0
C111877    , 2025-06 , 1        ,        2010.0
C111878    , 2025-06 , 6        ,       30420.0
C111879    , 2025-06 , 13       ,       22500.0
C111880    , 2025-06 , 3        ,       11620.0
C111881    , 2025-06 , 3        ,        6960.0
C111882    , 2025-06 , 6        ,       14760.0
C111883    , 2025-06 , 8        ,       24990.0
C111884    , 2025-06 , 15       ,       32880.0
C111885    , 2025-06 , 5        ,        8140.0
C111886    , 2025-06 , 7        ,       11230.0
C111887    , 2025-06 , 7        ,       20870.0
C111888    , 2025-06 , 5        ,        5020.0
C111889    , 2025-06 , 4        ,       38230.0
C111890    , 2025-06 , 3        ,        7780.0
C111891    , 2025-06 , 24       ,       84280.0
C111892    , 2025-06 , 4        ,       34180.0
C111893    , 2025-06 , 3        ,        4010.0
C111894    , 2025-06 , 6        ,       14660.0
C111895    , 2025-06 , 8        ,       13720.0
C111896    , 2025-06 , 6        ,        9750.0
C111897    , 2025-06 , 6        ,       25880.0
C111898    , 2025-06 , 3        ,       23770.0
C111899    , 2025-06 , 3        ,        7350.0
C111900    , 2025-06 , 10       ,       30720.0
C111901    , 2025-06 , 6        ,        8200.0
C111902    , 2025-06 , 2        ,        6200.0
C111903    , 2025-06 , 4        ,        3130.0
C111904    , 2025-06 , 7        ,       28090.0
C111905    , 2025-06 , 3        ,        7110.0
C111906    , 2025-06 , 8        ,       37340.0
C111907    , 2025-06 , 2        ,        7550.0
C111908    , 2025-06 , 10       ,       19620.0
C111909    , 2025-06 , 2        ,        5030.0
C111910    , 2025-06 , 2        ,        5000.0
C111911    , 2025-06 , 2        ,        8470.0
C111912    , 2025-06 , 20       ,       41140.0
C111913    , 2025-06 , 4        ,       15940.0
C111914    , 2025-06 , 8        ,       26950.0
C111915    , 2025-06 , 9        ,       11070.0
C111916    , 2025-06 , 5        ,        9400.0
C111917    , 2025-06 , 3        ,        9210.0
C111918    , 2025-06 , 8        ,       16230.0
C111919    , 2025-06 , 6        ,        5250.0
C111920    , 2025-06 , 9        ,       15550.0
C111921    , 2025-06 , 8        ,       22110.0
C111922    , 2025-06 , 9        ,       22590.0
C111923    , 2025-06 , 4        ,        7990.0
C111924    , 2025-06 , 6        ,       29380.0
C111925    , 2025-06 , 5        ,        6080.0
C111926    , 2025-06 , 24       ,      152820.0
C111927    , 2025-06 , 9        ,       19080.0
C111928    , 2025-06 , 3        ,       12890.0
C111929    , 2025-06 , 2        ,        5270.0
C111930    , 2025-06 , 7        ,       25220.0
C111931    , 2025-06 , 9        ,       10850.0
C111932    , 2025-06 , 38       ,       64490.0
C111933    , 2025-06 , 8        ,       18480.0
C111934    , 2025-06 , 8        ,       11460.0
C111935    , 2025-06 , 4        ,       28710.0
C111936    , 2025-06 , 3        ,        3900.0
C111937    , 2025-06 , 4        ,       13020.0
C111938    , 2025-06 , 0        ,           0.0
C111939    , 2025-06 , 6        ,       14550.0
C111940    , 2025-06 , 4        ,       14180.0
C111941    , 2025-06 , 5        ,        8410.0
C111942    , 2025-06 , 25       ,       80450.0
C111943    , 2025-06 , 4        ,        9010.0
C111944    , 2025-06 , 9        ,       18420.0
C111945    , 2025-06 , 7        ,       10160.0
C111946    , 2025-06 , 7        ,       27630.0
C111947    , 2025-06 , 3        ,        6120.0
C111948    , 2025-06 , 5        ,       19330.0
C111949    , 2025-06 , 28       ,       57950.0
C111950    , 2025-06 , 12       ,       24260.0
C111951    , 2025-06 , 32       ,       57100.0
C111952    , 2025-06 , 4        ,       11000.0
C111953    , 2025-06 , 0        ,           0.0
C111954    , 2025-06 , 1        ,        1950.0
C111955    , 2025-06 , 5        ,       15070.0
C111956    , 2025-06 , 6        ,       10020.0
C111957    , 2025-06 , 12       ,       42990.0
C111958    , 2025-06 , 16       ,       38530.0
C111959    , 2025-06 , 5        ,       44970.0
C111960    , 2025-06 , 4        ,        9700.0
C111961    , 2025-06 , 11       ,       29930.0
C111962    , 2025-06 , 22       ,       61820.0
C111963    , 2025-06 , 8        ,        8300.0
C111964    , 2025-06 , 7        ,       24980.0
C111965    , 2025-06 , 33       ,      130910.0
C111966    , 2025-06 , 15       ,       36110.0
C111967    , 2025-06 , 5        ,        8670.0
C111968    , 2025-06 , 3        ,        6170.0
C111969    , 2025-06 , 9        ,       22260.0
C111970    , 2025-06 , 12       ,       49740.0
C111971    , 2025-06 , 4        ,       16480.0
C111972    , 2025-06 , 0        ,           0.0
C111973    , 2025-06 , 9        ,       34510.0
C111974    , 2025-06 , 18       ,       50980.0
C111975    , 2025-06 , 10       ,       45060.0
